Date,spotPrice,year,spotPriceRolling,AveragePerYear,Year
2021-11-13 05:00:00,169.63,2021,541.1898660714285,,2021
2021-11-13 06:00:00,202.17,2021,541.4152827380952,,2021
2021-11-13 07:00:00,250.14,2021,541.652306547619,,2021
2021-11-13 08:00:00,650.08,2021,542.4712053571428,,2021
2021-11-13 09:00:00,700.65,2021,543.2878422619048,,2021
2021-11-13 10:00:00,450.71,2021,543.7838244047618,,2021
2021-11-13 11:00:00,551.55,2021,544.5316815476191,,2021
2021-11-13 12:00:00,579.99,2021,545.336324404762,,2021
2021-11-13 13:00:00,468.24,2021,545.9804910714286,,2021
2021-11-13 14:00:00,550.75,2021,546.749375,,2021
2021-11-13 15:00:00,651.08,2021,547.6645833333334,,2021
2021-11-13 16:00:00,979.53,2021,549.053050595238,,2021
2021-11-13 17:00:00,992.85,2021,550.2988392857143,,2021
2021-11-13 18:00:00,881.8,2021,551.0133928571429,,2021
2021-11-13 19:00:00,973.92,2021,552.0612202380953,,2021
2021-11-13 20:00:00,650.18,2021,552.9053125,,2021
2021-11-13 21:00:00,635.86,2021,553.7775892857143,,2021
2021-11-13 22:00:00,251.94,2021,554.0304017857143,,2021
2021-11-13 23:00:00,142.59,2021,554.1698363095238,,2021
2021-11-14 00:00:00,152.04,2021,554.3202678571428,,2021
2021-11-14 01:00:00,146.92,2021,554.4598065476191,,2021
2021-11-14 02:00:00,141.91,2021,554.5872767857143,,2021
2021-11-14 03:00:00,140.4,2021,554.7262053571428,,2021
2021-11-14 04:00:00,147.42,2021,554.8244791666666,,2021
2021-11-14 05:00:00,152.14,2021,554.8727380952381,,2021
2021-11-14 06:00:00,149.13,2021,554.9034077380953,,2021
2021-11-14 07:00:00,152.44,2021,554.5579910714287,,2021
2021-11-14 08:00:00,219.83,2021,553.5803125,,2021
2021-11-14 09:00:00,410.78,2021,552.8595238095238,,2021
2021-11-14 10:00:00,601.43,2021,552.3930952380953,,2021
2021-11-14 11:00:00,651.27,2021,552.0352380952381,,2021
2021-11-14 12:00:00,600.52,2021,551.6767857142856,,2021
2021-11-14 13:00:00,649.87,2021,551.4826339285713,,2021
2021-11-14 14:00:00,703.02,2021,551.2774553571429,,2021
2021-11-14 15:00:00,985.43,2021,551.4168601190477,,2021
2021-11-14 16:00:00,1030.76,2021,551.5202083333334,,2021
2021-11-14 17:00:00,1073.28,2021,551.4488095238096,,2021
2021-11-14 18:00:00,1034.77,2021,551.2191071428572,,2021
2021-11-14 19:00:00,1002.58,2021,550.9193154761905,,2021
2021-11-14 20:00:00,975.5,2021,550.6099107142857,,2021
2021-11-14 21:00:00,975.2,2021,550.4256250000001,,2021
2021-11-14 22:00:00,651.77,2021,549.9831696428571,,2021
2021-11-14 23:00:00,449.99,2021,550.0065029761905,,2021
2021-11-15 00:00:00,142.61,2021,549.9809970238096,,2021
2021-11-15 01:00:00,140.3,2021,549.966800595238,,2021
2021-11-15 02:00:00,136.99,2021,549.947380952381,,2021
2021-11-15 03:00:00,132.68,2021,549.9142410714286,,2021
2021-11-15 04:00:00,136.19,2021,549.5222916666667,,2021
2021-11-15 05:00:00,902.29,2021,549.4277529761905,,2021
2021-11-15 06:00:00,984.43,2021,549.0634077380953,,2021
2021-11-15 07:00:00,1008.3,2021,548.1061607142858,,2021
2021-11-15 08:00:00,1025.44,2021,545.7313839285714,,2021
2021-11-15 09:00:00,1003.78,2021,543.5834077380953,,2021
2021-11-15 10:00:00,999.17,2021,542.612574404762,,2021
2021-11-15 11:00:00,987.54,2021,542.0954166666667,,2021
2021-11-15 12:00:00,988.14,2021,541.6597321428571,,2021
2021-11-15 13:00:00,998.87,2021,541.2863392857142,,2021
2021-11-15 14:00:00,1001.98,2021,540.8991071428571,,2021
2021-11-15 15:00:00,1010.1,2021,540.5251488095239,,2021
2021-11-15 16:00:00,1027.15,2021,540.1996577380952,,2021
2021-11-15 17:00:00,1066.86,2021,539.5520833333334,,2021
2021-11-15 18:00:00,1020.93,2021,537.3937202380953,,2021
2021-11-15 19:00:00,982.82,2021,535.8779761904761,,2021
2021-11-15 20:00:00,681.76,2021,535.0455059523808,,2021
2021-11-15 21:00:00,291.14,2021,533.7206845238095,,2021
2021-11-15 22:00:00,159.56,2021,532.2699107142857,,2021
2021-11-15 23:00:00,139.5,2021,530.9598363095238,,2021
2021-11-16 00:00:00,126.02,2021,529.699375,,2021
2021-11-16 01:00:00,126.32,2021,528.4916369047619,,2021
2021-11-16 02:00:00,127.72,2021,527.2953869047619,,2021
2021-11-16 03:00:00,130.63,2021,526.2059226190477,,2021
2021-11-16 04:00:00,136.74,2021,525.0211607142857,,2021
2021-11-16 05:00:00,141.95,2021,523.7015178571428,,2021
2021-11-16 06:00:00,873.41,2021,522.9595684523808,,2021
2021-11-16 07:00:00,997.12,2021,521.4570386904762,,2021
2021-11-16 08:00:00,1019.66,2021,519.538943452381,,2021
2021-11-16 09:00:00,998.42,2021,517.7491964285714,,2021
2021-11-16 10:00:00,997.32,2021,516.1282291666666,,2021
2021-11-16 11:00:00,992.21,2021,514.7186160714286,,2021
2021-11-16 12:00:00,987.51,2021,513.3018601190477,,2021
2021-11-16 13:00:00,986.5,2021,512.0193601190476,,2021
2021-11-16 14:00:00,979.69,2021,510.78437500000007,,2021
2021-11-16 15:00:00,990.11,2021,509.7563690476191,,2021
2021-11-16 16:00:00,992.81,2021,508.7252083333334,,2021
2021-11-16 17:00:00,1004.43,2021,507.5449553571429,,2021
2021-11-16 18:00:00,988.61,2021,506.3222023809523,,2021
2021-11-16 19:00:00,742.68,2021,505.11568452380953,,2021
2021-11-16 20:00:00,539.03,2021,504.25699404761906,,2021
2021-11-16 21:00:00,207.76,2021,503.1475892857143,,2021
2021-11-16 22:00:00,159.68,2021,502.3740773809524,,2021
2021-11-16 23:00:00,131.63,2021,502.31650297619046,,2021
2021-11-17 00:00:00,133.03,2021,502.3049702380952,,2021
2021-11-17 01:00:00,125.5,2021,502.40742559523807,,2021
2021-11-17 02:00:00,122.79,2021,502.53016369047623,,2021
2021-11-17 03:00:00,121.68,2021,502.7098958333333,,2021
2021-11-17 04:00:00,122.89,2021,502.89053571428565,,2021
2021-11-17 05:00:00,128.01,2021,502.8761607142857,,2021
2021-11-17 06:00:00,211.24,2021,502.9495238095237,,2021
2021-11-17 07:00:00,711.92,2021,502.83819940476195,,2021
2021-11-17 08:00:00,947.75,2021,502.7874404761905,,2021
2021-11-17 09:00:00,602.08,2021,502.6827678571428,,2021
2021-11-17 10:00:00,623.57,2021,502.7176488095237,,2021
2021-11-17 11:00:00,703.68,2021,502.94813988095234,,2021
2021-11-17 12:00:00,601.58,2021,503.142931547619,,2021
2021-11-17 13:00:00,899.66,2021,503.83994047619046,,2021
2021-11-17 14:00:00,732.7,2021,504.4684523809524,,2021
2021-11-17 15:00:00,903.07,2021,505.2176934523809,,2021
2021-11-17 16:00:00,923.65,2021,505.95830357142853,,2021
2021-11-17 17:00:00,943.23,2021,506.1919345238095,,2021
2021-11-17 18:00:00,911.81,2021,506.15916666666664,,2021
2021-11-17 19:00:00,401.39,2021,505.48845238095237,,2021
2021-11-17 20:00:00,170.07,2021,505.47921130952386,,2021
2021-11-17 21:00:00,182.92,2021,505.5044642857143,,2021
2021-11-17 22:00:00,148.09,2021,505.48684523809527,,2021
2021-11-17 23:00:00,132.32,2021,505.46351190476196,,2021
2021-11-18 00:00:00,132.84,2021,505.5110863095238,,2021
2021-11-18 01:00:00,124.52,2021,505.53062500000004,,2021
2021-11-18 02:00:00,121.01,2021,505.53690476190474,,2021
2021-11-18 03:00:00,120.41,2021,505.525,,2021
2021-11-18 04:00:00,124.12,2021,505.48790178571426,,2021
2021-11-18 05:00:00,130.14,2021,505.4150446428571,,2021
2021-11-18 06:00:00,860.93,2021,506.3831696428571,,2021
2021-11-18 07:00:00,1002.7,2021,506.4443303571429,,2021
2021-11-18 08:00:00,1040.6,2021,506.420431547619,,2021
2021-11-18 09:00:00,998.19,2021,506.3642708333333,,2021
2021-11-18 10:00:00,970.72,2021,506.4723363095239,,2021
2021-11-18 11:00:00,940.24,2021,506.72300595238096,,2021
2021-11-18 12:00:00,885.8,2021,507.26188988095237,,2021
2021-11-18 13:00:00,903.34,2021,508.15897321428577,,2021
2021-11-18 14:00:00,872.66,2021,509.1758482142857,,2021
2021-11-18 15:00:00,883.89,2021,510.0436904761905,,2021
2021-11-18 16:00:00,902.94,2021,510.6563690476191,,2021
2021-11-18 17:00:00,899.93,2021,511.02802083333336,,2021
2021-11-18 18:00:00,863.64,2021,510.9166815476191,,2021
2021-11-18 19:00:00,220.27,2021,509.8950446428571,,2021
2021-11-18 20:00:00,140.97,2021,509.10181547619044,,2021
2021-11-18 21:00:00,136.55,2021,509.08425595238094,,2021
2021-11-18 22:00:00,123.82,2021,509.0651934523809,,2021
2021-11-18 23:00:00,122.12,2021,509.0968154761905,,2021
2021-11-19 00:00:00,124.19,2021,509.2183482142857,,2021
2021-11-19 01:00:00,125.9,2021,509.34495535714285,,2021
2021-11-19 02:00:00,127.01,2021,509.4883928571428,,2021
2021-11-19 03:00:00,128.21,2021,509.6419642857143,,2021
2021-11-19 04:00:00,134.24,2021,509.7830654761904,,2021
2021-11-19 05:00:00,139.97,2021,509.91571428571433,,2021
2021-11-19 06:00:00,143.99,2021,509.9140922619048,,2021
2021-11-19 07:00:00,451.26,2021,509.29550595238095,,2021
2021-11-19 08:00:00,486.02,2021,508.6460119047619,,2021
2021-11-19 09:00:00,152.03,2021,507.5413541666666,,2021
2021-11-19 10:00:00,148.91,2021,506.7421726190476,,2021
2021-11-19 11:00:00,144.39,2021,506.13458333333335,,2021
2021-11-19 12:00:00,142.58,2021,505.6907589285714,,2021
2021-11-19 13:00:00,135.15,2021,505.52769345238096,,2021
2021-11-19 14:00:00,129.52,2021,505.3747172619048,,2021
2021-11-19 15:00:00,127.61,2021,505.1167559523809,,2021
2021-11-19 16:00:00,127.91,2021,504.48895833333336,,2021
2021-11-19 17:00:00,127.31,2021,503.4477083333333,,2021
2021-11-19 18:00:00,123.29,2021,502.2608184523809,,2021
2021-11-19 19:00:00,114.45,2021,501.0951636904762,,2021
2021-11-19 20:00:00,102.39,2021,500.80086309523807,,2021
2021-11-19 21:00:00,91.34,2021,500.6646130952381,,2021
2021-11-19 22:00:00,49.84,2021,500.5318303571429,,2021
2021-11-19 23:00:00,29.44,2021,500.40069940476195,,2021
2021-11-20 00:00:00,50.63,2021,500.28523809523807,,2021
2021-11-20 01:00:00,40.22,2021,500.1637797619048,,2021
2021-11-20 02:00:00,35.07,2021,500.03778273809525,,2021
2021-11-20 03:00:00,44.16,2021,499.91669642857147,,2021
2021-11-20 04:00:00,94.08,2021,499.85921130952374,,2021
2021-11-20 05:00:00,104.49,2021,499.80028273809523,,2021
2021-11-20 06:00:00,108.03,2021,499.7405357142857,,2021
2021-11-20 07:00:00,120.96,2021,499.68815476190474,,2021
2021-11-20 08:00:00,130.66,2021,499.5024553571429,,2021
2021-11-20 09:00:00,141.88,2021,498.4061458333333,,2021
2021-11-20 10:00:00,137.23,2021,497.20343749999995,,2021
2021-11-20 11:00:00,140.87,2021,496.0587053571428,,2021
2021-11-20 12:00:00,138.44,2021,494.9894940476191,,2021
2021-11-20 13:00:00,142.08,2021,493.939806547619,,2021
2021-11-20 14:00:00,202.41,2021,492.969806547619,,2021
2021-11-20 15:00:00,221.51,2021,492.0283779761905,,2021
2021-11-20 16:00:00,311.04,2021,490.8148065476191,,2021
2021-11-20 17:00:00,477.98,2021,489.55639880952384,,2021
2021-11-20 18:00:00,264.66,2021,487.0643749999999,,2021
2021-11-20 19:00:00,156.13,2021,484.7320238095238,,2021
2021-11-20 20:00:00,143.29,2021,482.9635267857143,,2021
2021-11-20 21:00:00,143.29,2021,481.34782738095237,,2021
2021-11-20 22:00:00,142.18,2021,479.9251488095238,,2021
2021-11-20 23:00:00,130.56,2021,478.70924107142855,,2021
2021-11-21 00:00:00,136.92,2021,478.30581845238095,,2021
2021-11-21 01:00:00,138.54,2021,478.07693452380954,,2021
2021-11-21 02:00:00,138.44,2021,478.00663690476193,,2021
2021-11-21 03:00:00,139.45,2021,477.9473511904762,,2021
2021-11-21 04:00:00,140.96,2021,477.90071428571423,,2021
2021-11-21 05:00:00,143.69,2021,477.8642410714285,,2021
2021-11-21 06:00:00,144.8,2021,477.8224255952381,,2021
2021-11-21 07:00:00,147.12,2021,477.78391369047625,,2021
2021-11-21 08:00:00,221.23,2021,477.78062500000004,,2021
2021-11-21 09:00:00,513.96,2021,478.01125,,2021
2021-11-21 10:00:00,765.58,2021,478.67696428571423,,2021
2021-11-21 11:00:00,882.01,2021,479.40148809523805,,2021
2021-11-21 12:00:00,736.2,2021,480.09735119047616,,2021
2021-11-21 13:00:00,696.11,2021,480.806681547619,,2021
2021-11-21 14:00:00,970.16,2021,481.9452232142857,,2021
2021-11-21 15:00:00,1005.6,2021,483.17202380952375,,2021
2021-11-21 16:00:00,1062.95,2021,484.427693452381,,2021
2021-11-21 17:00:00,1080.42,2021,485.02697916666665,,2021
2021-11-21 18:00:00,1048.41,2021,485.3225297619048,,2021
2021-11-21 19:00:00,1008.23,2021,486.41828869047623,,2021
2021-11-21 20:00:00,995.3,2021,487.6554761904762,,2021
2021-11-21 21:00:00,1005.8,2021,488.9178125,,2021
2021-11-21 22:00:00,995.7,2021,490.1851785714286,,2021
2021-11-21 23:00:00,799.71,2021,491.1851190476191,,2021
2021-11-22 00:00:00,1014.28,2021,492.48770833333333,,2021
2021-11-22 01:00:00,937.44,2021,493.6719494047619,,2021
2021-11-22 02:00:00,908.77,2021,494.81322916666664,,2021
2021-11-22 03:00:00,948.35,2021,496.0126636904762,,2021
2021-11-22 04:00:00,1051.85,2021,497.3570535714286,,2021
2021-11-22 05:00:00,1099.2,2021,498.7576339285714,,2021
2021-11-22 06:00:00,2362.99,2021,500.9712053571429,,2021
2021-11-22 07:00:00,2853.63,2021,503.6900148809524,,2021
2021-11-22 08:00:00,2725.39,2021,506.0284821428572,,2021
2021-11-22 09:00:00,2322.6,2021,507.7766369047619,,2021
2021-11-22 10:00:00,1758.97,2021,508.7813244047619,,2021
2021-11-22 11:00:00,1681.42,2021,509.72159226190473,,2021
2021-11-22 12:00:00,1166.86,2021,509.9355357142858,,2021
2021-11-22 13:00:00,1128.38,2021,510.1021726190477,,2021
2021-11-22 14:00:00,1123.13,2021,510.2578720238095,,2021
2021-11-22 15:00:00,1125.25,2021,510.35459821428566,,2021
2021-11-22 16:00:00,1134.64,2021,510.33480654761905,,2021
2021-11-22 17:00:00,1127.17,2021,510.1998511904762,,2021
2021-11-22 18:00:00,1097.28,2021,509.97775297619046,,2021
2021-11-22 19:00:00,1083.45,2021,509.8300595238095,,2021
2021-11-22 20:00:00,990.05,2021,509.84733630952377,,2021
2021-11-22 21:00:00,958.95,2021,510.3862648809524,,2021
2021-11-22 22:00:00,893.92,2021,511.26004464285717,,2021
2021-11-22 23:00:00,454.28,2021,511.6976488095238,,2021
2021-11-23 00:00:00,165.78,2021,511.7077380952381,,2021
2021-11-23 01:00:00,166.39,2021,511.7141220238095,,2021
2021-11-23 02:00:00,181.77,2021,511.74592261904763,,2021
2021-11-23 03:00:00,203.43,2021,511.8090625,,2021
2021-11-23 04:00:00,482.57,2021,512.2725595238096,,2021
2021-11-23 05:00:00,911.6,2021,513.3715178571429,,2021
2021-11-23 06:00:00,1229.3,2021,513.9365625,,2021
2021-11-23 07:00:00,1881.39,2021,515.0818005952382,,2021
2021-11-23 08:00:00,2517.4,2021,517.0877678571429,,2021
2021-11-23 09:00:00,2328.13,2021,518.8409523809523,,2021
2021-11-23 10:00:00,2024.2,2021,520.170431547619,,2021
2021-11-23 11:00:00,2276.82,2021,521.9241964285715,,2021
2021-11-23 12:00:00,2115.49,2021,523.6743452380952,,2021
2021-11-23 13:00:00,1822.59,2021,525.0474107142857,,2021
2021-11-23 14:00:00,1620.37,2021,526.1205952380952,,2021
2021-11-23 15:00:00,1619.97,2021,527.1479464285715,,2021
2021-11-23 16:00:00,1648.91,2021,528.2054166666667,,2021
2021-11-23 17:00:00,1498.52,2021,528.8164732142858,,2021
2021-11-23 18:00:00,1159.56,2021,528.8586904761905,,2021
2021-11-23 19:00:00,1107.04,2021,528.9318303571429,,2021
2021-11-23 20:00:00,986.8,2021,529.0619047619048,,2021
2021-11-23 21:00:00,937.31,2021,530.0628125,,2021
2021-11-23 22:00:00,622.64,2021,530.7502232142857,,2021
2021-11-23 23:00:00,151.01,2021,530.7523214285715,,2021
2021-11-24 00:00:00,135.18,2021,530.6974255952381,,2021
2021-11-24 01:00:00,135.28,2021,530.6472916666667,,2021
2021-11-24 02:00:00,137.1,2021,530.6278422619048,,2021
2021-11-24 03:00:00,151.07,2021,530.6564136904763,,2021
2021-11-24 04:00:00,163.02,2021,530.714806547619,,2021
2021-11-24 05:00:00,200.38,2021,530.8238839285714,,2021
2021-11-24 06:00:00,729.44,2021,531.7007738095238,,2021
2021-11-24 07:00:00,1163.22,2021,532.4349255952382,,2021
2021-11-24 08:00:00,1194.2,2021,533.2147321428572,,2021
2021-11-24 09:00:00,1198.45,2021,534.0588839285714,,2021
2021-11-24 10:00:00,1201.69,2021,535.3890178571428,,2021
2021-11-24 11:00:00,1418.08,2021,537.1262648809524,,2021
2021-11-24 12:00:00,1417.67,2021,538.9832589285714,,2021
2021-11-24 13:00:00,1184.08,2021,540.4996428571428,,2021
2021-11-24 14:00:00,1174.56,2021,542.0238839285714,,2021
2021-11-24 15:00:00,1261.94,2021,543.681130952381,,2021
2021-11-24 16:00:00,1518.32,2021,545.7181101190477,,2021
2021-11-24 17:00:00,1214.45,2021,546.5240327380952,,2021
2021-11-24 18:00:00,1167.67,2021,547.172261904762,,2021
2021-11-24 19:00:00,1143.37,2021,547.8759821428571,,2021
2021-11-24 20:00:00,1067.84,2021,549.2406696428573,,2021
2021-11-24 21:00:00,1031.08,2021,550.5699999999999,,2021
2021-11-24 22:00:00,295.16,2021,550.8321726190477,,2021
2021-11-24 23:00:00,277.94,2021,551.1453422619048,,2021
2021-11-25 00:00:00,262.48,2021,551.359761904762,,2021
2021-11-25 01:00:00,249.96,2021,551.6168154761905,,2021
2021-11-25 02:00:00,242.83,2021,551.8690476190476,,2021
2021-11-25 03:00:00,242.93,2021,552.0893154761904,,2021
2021-11-25 04:00:00,277.45,2021,552.3487648809523,,2021
2021-11-25 05:00:00,350.04,2021,552.6722321428572,,2021
2021-11-25 06:00:00,1007.37,2021,553.9530505952381,,2021
2021-11-25 07:00:00,1229.94,2021,554.6192708333334,,2021
2021-11-25 08:00:00,1567.25,2021,555.7554761904762,,2021
2021-11-25 09:00:00,1559.52,2021,556.9600148809524,,2021
2021-11-25 10:00:00,1415.45,2021,558.3187053571428,,2021
2021-11-25 11:00:00,1416.06,2021,559.8812351190476,,2021
2021-11-25 12:00:00,1204.08,2021,561.318005952381,,2021
2021-11-25 13:00:00,1189.92,2021,562.7830654761905,,2021
2021-11-25 14:00:00,1197.05,2021,564.3144791666666,,2021
2021-11-25 15:00:00,1209.27,2021,565.8689880952381,,2021
2021-11-25 16:00:00,1516.55,2021,567.8798660714285,,2021
2021-11-25 17:00:00,2127.34,2021,570.7141815476191,,2021
2021-11-25 18:00:00,1526.63,2021,572.3918898809525,,2021
2021-11-25 19:00:00,1290.21,2021,574.067738095238,,2021
2021-11-25 20:00:00,1167.42,2021,575.5737946428571,,2021
2021-11-25 21:00:00,1124.15,2021,577.0254166666666,,2021
2021-11-25 22:00:00,1077.72,2021,578.4211904761905,,2021
2021-11-25 23:00:00,894.35,2021,579.5720386904761,,2021
2021-11-26 00:00:00,1004.9,2021,580.873318452381,,2021
2021-11-26 01:00:00,889.24,2021,582.0159821428572,,2021
2021-11-26 02:00:00,908.5,2021,583.1953125,,2021
2021-11-26 03:00:00,924.19,2021,584.4025892857143,,2021
2021-11-26 04:00:00,1069.0,2021,585.8169047619048,,2021
2021-11-26 05:00:00,1174.17,2021,587.3643005952381,,2021
2021-11-26 06:00:00,2121.5,2021,590.2905654761905,,2021
2021-11-26 07:00:00,2676.28,2021,593.3829761904763,,2021
2021-11-26 08:00:00,2874.29,2021,596.3268154761905,,2021
2021-11-26 09:00:00,2649.28,2021,598.9364136904762,,2021
2021-11-26 10:00:00,2404.09,2021,601.2303869047619,,2021
2021-11-26 11:00:00,1991.26,2021,603.0612797619048,,2021
2021-11-26 12:00:00,2057.6,2021,605.1599255952381,,2021
2021-11-26 13:00:00,1782.35,2021,607.4369196428571,,2021
2021-11-26 14:00:00,1729.87,2021,609.6812053571429,,2021
2021-11-26 15:00:00,1686.46,2021,611.9018154761904,,2021
2021-11-26 16:00:00,1903.52,2021,613.9329613095239,,2021
2021-11-26 17:00:00,2246.64,2021,615.9895089285715,,2021
2021-11-26 18:00:00,1583.84,2021,616.9673660714286,,2021
2021-11-26 19:00:00,1476.94,2021,618.3213095238095,,2021
2021-11-26 20:00:00,1161.84,2021,619.8101636904762,,2021
2021-11-26 21:00:00,1161.23,2021,621.2998958333333,,2021
2021-11-26 22:00:00,1135.55,2021,622.7680208333334,,2021
2021-11-26 23:00:00,1077.46,2021,624.1789136904762,,2021
2021-11-27 00:00:00,1300.9,2021,625.9350297619048,,2021
2021-11-27 01:00:00,1232.04,2021,627.5789136904762,,2021
2021-11-27 02:00:00,1213.29,2021,629.208511904762,,2021
2021-11-27 03:00:00,1208.98,2021,630.830505952381,,2021
2021-11-27 04:00:00,1225.28,2021,632.4720238095238,,2021
2021-11-27 05:00:00,1241.88,2021,634.1309970238095,,2021
2021-11-27 06:00:00,1200.38,2021,635.7526190476191,,2021
2021-11-27 07:00:00,1315.65,2021,637.541636904762,,2021
2021-11-27 08:00:00,1629.3,2021,639.769880952381,,2021
2021-11-27 09:00:00,2191.01,2021,642.7777827380952,,2021
2021-11-27 10:00:00,2221.44,2021,645.844880952381,,2021
2021-11-27 11:00:00,1845.39,2021,648.3350595238096,,2021
2021-11-27 12:00:00,2188.45,2021,651.3397470238095,,2021
2021-11-27 13:00:00,2160.37,2021,654.2499851190476,,2021
2021-11-27 14:00:00,2242.96,2021,657.2982142857143,,2021
2021-11-27 15:00:00,2305.46,2021,660.4179910714286,,2021
2021-11-27 16:00:00,2329.85,2021,663.5458035714286,,2021
2021-11-27 17:00:00,2774.75,2021,666.71375,,2021
2021-11-27 18:00:00,2561.62,2021,669.3741369047618,,2021
2021-11-27 19:00:00,2193.06,2021,672.3188095238095,,2021
2021-11-27 20:00:00,1886.38,2021,674.8757589285715,,2021
2021-11-27 21:00:00,2049.3,2021,677.5878720238095,,2021
2021-11-27 22:00:00,1308.38,2021,679.3398809523809,,2021
2021-11-27 23:00:00,1229.17,2021,680.9988690476191,,2021
2021-11-28 00:00:00,1822.42,2021,683.4962499999999,,2021
2021-11-28 01:00:00,1444.29,2021,685.4319791666667,,2021
2021-11-28 02:00:00,1428.31,2021,687.3595982142857,,2021
2021-11-28 03:00:00,1403.47,2021,689.2536458333334,,2021
2021-11-28 04:00:00,1443.36,2021,691.2079464285714,,2021
2021-11-28 05:00:00,1741.4,2021,693.6017708333334,,2021
2021-11-28 06:00:00,1687.38,2021,695.9416666666666,,2021
2021-11-28 07:00:00,1636.66,2021,698.1330505952382,,2021
2021-11-28 08:00:00,1871.39,2021,700.6135416666667,,2021
2021-11-28 09:00:00,2061.7,2021,702.6466369047619,,2021
2021-11-28 10:00:00,2092.83,2021,704.7999851190476,,2021
2021-11-28 11:00:00,2162.42,2021,707.0580803571428,,2021
2021-11-28 12:00:00,2165.61,2021,709.3689732142857,,2021
2021-11-28 13:00:00,2044.07,2021,711.5809226190477,,2021
2021-11-28 14:00:00,2044.69,2021,713.7933482142857,,2021
2021-11-28 15:00:00,2114.48,2021,716.0068601190476,,2021
2021-11-28 16:00:00,2237.36,2021,718.302380952381,,2021
2021-11-28 17:00:00,2527.05,2021,720.8928125,,2021
2021-11-28 18:00:00,2556.01,2021,723.5942113095238,,2021
2021-11-28 19:00:00,2455.09,2021,726.3595386904763,,2021
2021-11-28 20:00:00,2179.63,2021,729.0670238095239,,2021
2021-11-28 21:00:00,1948.81,2021,731.7016220238095,,2021
2021-11-28 22:00:00,1982.73,2021,734.4075446428571,,2021
2021-11-28 23:00:00,1486.25,2021,736.3977232142857,,2021
2021-11-29 00:00:00,1555.53,2021,738.506369047619,,2021
2021-11-29 01:00:00,1514.6,2021,740.5660863095238,,2021
2021-11-29 02:00:00,1412.75,2021,742.473511904762,,2021
2021-11-29 03:00:00,1374.91,2021,744.3125,,2021
2021-11-29 04:00:00,1442.74,2021,746.2457738095238,,2021
2021-11-29 05:00:00,1573.15,2021,748.3399851190476,,2021
2021-11-29 06:00:00,2224.27,2021,751.3546279761905,,2021
2021-11-29 07:00:00,2983.84,2021,754.6814285714286,,2021
2021-11-29 08:00:00,3413.72,2021,758.4861755952381,,2021
2021-11-29 09:00:00,3299.81,2021,762.1678422619048,,2021
2021-11-29 10:00:00,3049.71,2021,765.5203571428572,,2021
2021-11-29 11:00:00,3077.65,2021,768.9792261904762,,2021
2021-11-29 12:00:00,3082.7,2021,772.4361458333334,,2021
2021-11-29 13:00:00,3393.72,2021,776.3334077380953,,2021
2021-11-29 14:00:00,3533.62,2021,780.4249553571428,,2021
2021-11-29 15:00:00,3629.9,2021,784.5806696428573,,2021
2021-11-29 16:00:00,3711.24,2021,788.8485565476192,,2021
2021-11-29 17:00:00,4349.06,2021,793.9728720238096,,2021
2021-11-29 18:00:00,4228.03,2021,798.9361607142857,,2021
2021-11-29 19:00:00,3660.31,2021,803.1740922619048,,2021
2021-11-29 20:00:00,3197.44,2021,807.6615922619047,,2021
2021-11-29 21:00:00,2361.28,2021,810.9692708333334,,2021
2021-11-29 22:00:00,1896.03,2021,813.6039880952382,,2021
2021-11-29 23:00:00,1340.69,2021,815.4401041666666,,2021
2021-11-30 00:00:00,1228.69,2021,817.1707142857142,,2021
2021-11-30 01:00:00,1037.51,2021,818.6607886904761,,2021
2021-11-30 02:00:00,948.95,2021,820.0112500000001,,2021
2021-11-30 03:00:00,803.09,2021,821.1557291666667,,2021
2021-11-30 04:00:00,939.45,2021,822.4391071428571,,2021
2021-11-30 05:00:00,1048.87,2021,823.8078720238094,,2021
2021-11-30 06:00:00,1158.7,2021,824.2365476190475,,2021
2021-11-30 07:00:00,1496.56,2021,825.1190178571428,,2021
2021-11-30 08:00:00,2168.14,2021,826.9409672619047,,2021
2021-11-30 09:00:00,1650.15,2021,828.0372321428572,,2021
2021-11-30 10:00:00,1829.56,2021,829.3935565476191,,2021
2021-11-30 11:00:00,1767.62,2021,830.6550446428572,,2021
2021-11-30 12:00:00,1729.64,2021,831.8283035714286,,2021
2021-11-30 13:00:00,1783.32,2021,833.0470684523809,,2021
2021-11-30 14:00:00,1951.37,2021,834.5240178571429,,2021
2021-11-30 15:00:00,2581.35,2021,836.9244345238095,,2021
2021-11-30 16:00:00,2804.31,2021,839.6352380952382,,2021
2021-11-30 17:00:00,2726.38,2021,842.2359821428572,,2021
2021-11-30 18:00:00,2363.03,2021,844.3227232142857,,2021
2021-11-30 19:00:00,2401.01,2021,846.5546428571428,,2021
2021-11-30 20:00:00,2219.96,2021,848.5591815476191,,2021
2021-11-30 21:00:00,1774.33,2021,849.9904166666668,,2021
2021-11-30 22:00:00,1469.82,2021,851.8951636904761,,2021
2021-11-30 23:00:00,1278.85,2021,853.5775446428573,,2021
2021-12-01 00:00:00,1309.24,2021,855.2907291666667,,2021
2021-12-01 01:00:00,1100.89,2021,856.6994791666667,,2021
2021-12-01 02:00:00,1002.02,2021,857.9700892857142,,2021
2021-12-01 03:00:00,966.83,2021,859.1842113095239,,2021
2021-12-01 04:00:00,997.39,2021,860.435699404762,,2021
